colac,143.584742,-38.311513,80,2,0.025
colac east,143.584742,-38.311513,7,0,0.0
colac west,143.584742,-38.311513,9,1,0.1111111111111111
elliminyt,143.584742,-38.311513,17,0,0.0
beeac,143.648479,-38.155186,2,0,0.0
cororooke,143.52228,-38.289636,1,0,0.0
bookaar,143.244766,-38.209584,1,0,0.0
bostocks creek,143.244766,-38.209584,1,0,0.0
bungador,143.244766,-38.209584,1,0,0.0
camperdown,143.244766,-38.209584,20,1,0.05
carpendeit,143.244766,-38.209584,2,0,0.0
gnotuk,143.244766,-38.209584,1,0,0.0
kariah,143.244766,-38.209584,3,0,0.0
leslie manor,143.244766,-38.209584,1,0,0.0
skibo,143.244766,-38.209584,1,0,0.0
south purrumbete,143.244766,-38.209584,3,0,0.0
stonyford,143.244766,-38.209584,6,1,0.16666666666666666
weerite,143.244766,-38.209584,2,0,0.0
terang,142.884394,-38.232442999999996,20,2,0.1
boorcan,142.952372,-38.178237,4,0,0.0
cudgee,142.952372,-38.178237,4,1,0.25
dixie,142.952372,-38.178237,1,0,0.0
ecklin south,142.952372,-38.178237,7,0,0.0
ellerslie,142.952372,-38.178237,3,1,0.3333333333333333
framlingham,142.952372,-38.178237,1,0,0.0
garvoc,142.952372,-38.178237,9,0,0.0
glenormiston north,142.952372,-38.178237,2,0,0.0
kolora,142.952372,-38.178237,3,0,0.0
laang,142.952372,-38.178237,1,0,0.0
noorat,142.952372,-38.178237,3,0,0.0
panmure,142.952372,-38.178237,9,1,0.1111111111111111
taroon,142.952372,-38.178237,1,0,0.0
the sisters,142.952372,-38.178237,1,0,0.0
cobden,143.133721,-38.407094,15,3,0.2
cobrico,143.133721,-38.407094,1,0,0.0
elingamite north,143.133721,-38.407094,2,0,0.0
glenfyne,143.133721,-38.407094,11,0,0.0
jancourt east,143.133721,-38.407094,13,1,0.07692307692307693
naroghid,143.133721,-38.407094,2,0,0.0
simpson,143.133721,-38.407094,4,1,0.25
scotts creek,143.06073,-38.466646999999995,8,0,0.0
ayrford,142.90891100000002,-38.535802000000004,2,0,0.0
brucknell,142.90891100000002,-38.535802000000004,7,1,0.14285714285714285
cooriemungle,142.90891100000002,-38.535802000000004,14,1,0.07142857142857142
cowleys creek,142.90891100000002,-38.535802000000004,1,0,0.0
curdievale,142.8644071,-38.51854992,1,0,0.0
heytesbury lower,142.90891100000002,-38.535802000000004,2,1,0.5
newfield,142.90891100000002,-38.535802000000004,3,0,0.0
nirranda,142.90891100000002,-38.535802000000004,4,2,0.5
nirranda east,142.90891100000002,-38.535802000000004,1,0,0.0
nirranda south,142.90891100000002,-38.535802000000004,2,1,0.5
nullawarre,142.90891100000002,-38.535802000000004,7,0,0.0
paaratte,142.90891100000002,-38.535802000000004,1,0,0.0
the cove,142.90891100000002,-38.535802000000004,2,0,0.0
timboon,142.90891100000002,-38.535802000000004,12,3,0.25
timboon west,142.90891100000002,-38.535802000000004,1,0,0.0
port campbell,143.17711599999998,-38.660637,9,0,0.0
princetown,143.17711599999998,-38.660637,15,1,0.06666666666666667
peterborough,142.870164,-38.602117,9,1,0.1111111111111111
darlington,142.98753,-37.888549,8,1,0.125
mortlake,142.853634,-37.982186,15,1,0.06666666666666667
woorndoo,142.853634,-37.982186,6,0,0.0
hexham,142.660643,-37.981249,6,0,0.0
caramut,142.478612,-37.960778000000005,6,0,0.0
mailors flat,142.457611,-38.301794,7,1,0.14285714285714285
minjah,142.481806,-38.0538178,1,0,0.0
woolsthorpe,142.409105,-38.180923,5,0,0.0
allansford,142.660221,-38.389835,19,3,0.15789473684210525
mepunga east,142.660221,-38.389835,1,0,0.0
mepunga west,142.660221,-38.389835,1,0,0.0
naringal,142.660221,-38.389835,5,2,0.4
naringal east,142.660221,-38.389835,1,0,0.0
purnim,142.624719,-38.278013,9,0,0.0
purnim west,142.55453300000002,-38.29668931,2,1,0.5
ballangeich,142.657483,-38.214555,3,0,0.0
wangoom,142.657483,-38.214555,7,0,0.0
dennington,142.482889,-38.378840000000004,10,0,0.0
warrnambool,142.482889,-38.378840000000004,284,10,0.035211267605633804
bushfield,142.630109,-38.254453999999996,4,0,0.0
grassmere,142.630109,-38.254453999999996,7,2,0.2857142857142857
winslow,142.630109,-38.254453999999996,6,1,0.16666666666666666
woodford,142.630109,-38.254453999999996,4,0,0.0
illowa,142.35165800000001,-38.268176000000004,14,0,0.0
koroit,142.35165800000001,-38.268176000000004,10,2,0.2
killarney,142.32876100000001,-38.313434,3,0,0.0
kirkstall,142.32876100000001,-38.313434,4,0,0.0
southern cross,142.32876100000001,-38.313434,4,0,0.0
tarrone,142.32876100000001,-38.313434,7,0,0.0
tower hill,142.32876100000001,-38.313434,7,0,0.0
warrong,142.32876100000001,-38.313434,2,0,0.0
willatook,142.32876100000001,-38.313434,2,0,0.0
yangery,142.32876100000001,-38.313434,2,0,0.0
port fairy,142.11926599999998,-38.270398,18,0,0.0
codrington,142.05891599999998,-38.290199,1,0,0.0
narrawong,142.05891599999998,-38.290199,4,0,0.0
rosebrook,142.05891599999998,-38.290199,3,0,0.0
toolong,142.05891599999998,-38.290199,2,0,0.0
tyrendarra,142.05891599999998,-38.290199,6,0,0.0
yambuk,142.05891599999998,-38.290199,4,1,0.25
macarthur,141.963223,-38.036038,10,1,0.1
warrabkook,142.0716061,-37.98614494,3,0,0.0
hawkesdale,142.31953000000001,-38.059868,3,0,0.0
minhamite,142.31953000000001,-38.059868,1,0,0.0
gerrigerrup,142.1980995,-37.99193127,1,0,0.0
penshurst,142.227754,-37.893196,14,0,0.0
nelson,141.05198700000003,-38.038872999999995,5,0,0.0
glenthompson,142.527253,-37.655945,3,0,0.0
nareeb,142.527253,-37.655945,1,0,0.0
dunkeld,142.312764,-37.573978000000004,8,0,0.0
moutajup,142.312764,-37.573978000000004,4,0,0.0
victoria valley,142.312764,-37.573978000000004,1,0,0.0
byaduk north,142.01335600000002,-37.743155,3,0,0.0
hamilton,142.01335600000002,-37.743155,64,3,0.046875
bochara,142.034141,-38.118854999999996,3,0,0.0
broadwater,142.034141,-38.118854999999996,4,0,0.0
byaduk,142.034141,-38.118854999999996,5,0,0.0
morgiana,142.034141,-38.118854999999996,1,0,0.0
strathkellar,142.034141,-38.118854999999996,2,0,0.0
tahara,142.034141,-38.118854999999996,1,0,0.0
tarrington,142.034141,-38.118854999999996,7,1,0.14285714285714285
wannon,142.034141,-38.118854999999996,2,0,0.0
warrayure,142.034141,-38.118854999999996,2,0,0.0
yatchaw,142.034141,-38.118854999999996,2,0,0.0
yulecart,142.034141,-38.118854999999996,1,1,1.0
branxholme,141.706379,-37.847981,6,0,0.0
grassdale,141.706379,-37.847981,3,0,0.0
condah,141.789606,-37.980868,5,1,0.2
hotspur,141.789606,-37.980868,2,0,0.0
wallacedale,141.789606,-37.980868,1,0,0.0
bessiebelle,141.952156,-38.182084,4,0,0.0
dartmoor,141.952156,-38.182084,8,0,0.0
drik drik,141.952156,-38.182084,2,0,0.0
drumborg,141.952156,-38.182084,6,1,0.16666666666666666
heywood,141.952156,-38.182084,20,3,0.15
homerton,141.952156,-38.182084,2,0,0.0
lyons,141.952156,-38.182084,2,0,0.0
milltown,141.952156,-38.182084,3,0,0.0
mumbannar,141.952156,-38.182084,5,0,0.0
myamyn,141.952156,-38.182084,1,0,0.0
winnap,141.952156,-38.182084,5,0,0.0
allestree,141.437227,-38.235475,1,0,0.0
bolwarra,141.437227,-38.235475,12,0,0.0
cape bridgewater,141.437227,-38.235475,3,0,0.0
cashmore,141.437227,-38.235475,2,0,0.0
gorae,141.437227,-38.235475,2,0,0.0
gorae west,141.437227,-38.235475,8,0,0.0
heathmere,141.437227,-38.235475,6,0,0.0
mount richmond,141.437227,-38.235475,15,0,0.0
portland,141.437227,-38.235475,61,3,0.04918032786885246
portland north,141.437227,-38.235475,9,0,0.0
portland west,141.437227,-38.235475,9,0,0.0
digby,141.511007,-37.826440000000005,5,0,0.0
merino,141.549163,-37.70789,1,0,0.0
casterton,141.229722,-37.468159,13,4,0.3076923076923077
corndale,141.229722,-37.468159,3,1,0.3333333333333333
bahgallah,141.365747,-37.6391,1,0,0.0
carapook,141.365747,-37.6391,2,0,0.0
chetwynd,141.365747,-37.6391,3,0,0.0
dergholm,141.365747,-37.6391,3,0,0.0
dorodong,141.365747,-37.6391,2,0,0.0
dunrobin,141.365747,-37.6391,2,0,0.0
killara,141.365747,-37.6391,3,0,0.0
lake mundi,141.365747,-37.6391,4,0,0.0
lindsay,141.365747,-37.6391,2,0,0.0
muntham,141.365747,-37.6391,1,1,1.0
nangeela,141.365747,-37.6391,4,0,0.0
poolaijelo,141.365747,-37.6391,1,0,0.0
sandford,141.365747,-37.6391,2,0,0.0
strathdownie,141.365747,-37.6391,5,0,0.0
wando vale,141.365747,-37.6391,1,0,0.0
warrock,141.365747,-37.6391,4,0,0.0
bulart,141.935665,-37.586718,1,0,0.0
cavendish,141.935665,-37.586718,2,1,0.5
glenisla,141.935665,-37.586718,6,0,0.0
grampians,142.32990700000002,-37.34896421,1,0,0.0
mooralla,141.935665,-37.586718,3,0,0.0
coleraine,141.687516,-37.408371,25,0,0.0
coojar,141.687516,-37.408371,1,0,0.0
culla,141.687516,-37.408371,2,0,0.0
gritjurk,141.687516,-37.408371,1,0,0.0
konongwootong,141.687516,-37.408371,4,0,0.0
nareen,141.687516,-37.408371,2,1,0.5
paschendale,141.687516,-37.408371,1,0,0.0
tarrenlea,141.687516,-37.408371,2,0,0.0
harrow,141.451647,-37.166672999999996,6,0,0.0
connewirricoo,141.26957099999998,-37.025316,1,0,0.0
edenhope,141.26957099999998,-37.025316,11,1,0.09090909090909091
kadnook,141.26957099999998,-37.025316,2,0,0.0
langkoop,141.26957099999998,-37.025316,1,0,0.0
apsley,141.051389,-36.873961,4,0,0.0
bringalbert,141.051389,-36.873961,1,0,0.0
hesse,143.88056,-38.087758,5,0,0.0
inverleigh,143.88056,-38.087758,17,0,0.0
wingeel,143.88056,-38.087758,3,1,0.3333333333333333
cressy,143.743305,-38.021333,16,0,0.0
berrybank,143.520934,-38.026314,4,0,0.0
duverney,143.520934,-38.026314,2,0,0.0
foxhow,143.520934,-38.026314,3,0,0.0
lismore,143.37541399999998,-37.941939,7,2,0.2857142857142857
derrinallum,143.185911,-37.877452000000005,6,1,0.16666666666666666
larralea,143.185911,-37.877452000000005,3,0,0.0
teesdale,144.043058,-38.018664,8,0,0.0
barunah plains,143.77269019999997,-38.04453757,2,0,0.0
shelford,143.908716,-37.983701,10,1,0.1
rokewood,143.758576,-37.918437,10,0,0.0
bannockburn,144.194625,-38.049195000000005,34,4,0.11764705882352941
gheringhap,144.194625,-38.049195000000005,16,0,0.0
maude,144.194625,-38.049195000000005,9,1,0.1111111111111111
russells bridge,144.194625,-38.049195000000005,3,1,0.3333333333333333
she oaks,144.194625,-38.049195000000005,3,0,0.0
steiglitz,144.194625,-38.049195000000005,4,1,0.25
sutherlands creek,144.194625,-38.049195000000005,7,2,0.2857142857142857
lethbridge,144.097178,-37.944446,9,2,0.2222222222222222
bamganie,144.04476,-37.871790000000004,2,0,0.0
meredith,144.04476,-37.871790000000004,36,2,0.05555555555555555
bungal,144.086089,-37.75803,2,0,0.0
elaine,144.086089,-37.75803,7,1,0.14285714285714285
morrisons,144.086089,-37.75803,9,1,0.1111111111111111
mount doran,144.086089,-37.75803,3,1,0.3333333333333333
bonnie brook,144.6698898,-37.69608887,23,0,0.0
grangefields,144.6393305,-37.706900299999994,20,0,0.0
rockbank,144.699671,-37.724140999999996,33,1,0.030303030303030304
thornhill park,144.624896,-37.73029166,9,0,0.0
aintree,144.6684,-37.719,15,1,0.06666666666666667
deanside,144.7041,-37.7332,46,1,0.021739130434782608
fraser rise,144.71262190000002,-37.70482231,13,0,0.0
harkness,144.5462424,-37.65724033,25,2,0.08
kurunjang,144.571458,-37.656057000000004,28,3,0.10714285714285714
melton,144.571458,-37.656057000000004,161,4,0.024844720496894408
melton west,144.571458,-37.656057000000004,98,3,0.030612244897959183
toolern vale,144.571458,-37.656057000000004,39,0,0.0
brookfield,144.571033,-37.705529,35,1,0.02857142857142857
cobblebank,144.6008548,-37.70732038,25,1,0.04
exford,144.571033,-37.705529,2,0,0.0
eynesbury,144.571033,-37.705529,13,0,0.0
melton south,144.571033,-37.705529,87,2,0.022988505747126436
strathtulloh,144.59690940000002,-37.73398997,6,0,0.0
weir views,144.56833669999997,-37.72870467,16,1,0.0625
bacchus marsh,144.394442,-37.787135,49,1,0.02040816326530612
balliang,144.394442,-37.787135,16,0,0.0
balliang east,144.394442,-37.787135,5,0,0.0
coimadai,144.394442,-37.787135,12,0,0.0
darley,144.394442,-37.787135,31,2,0.06451612903225806
hopetoun park,144.394442,-37.787135,14,0,0.0
long forest,144.394442,-37.787135,12,0,0.0
maddingley,144.394442,-37.787135,31,0,0.0
merrimu,144.394442,-37.787135,11,0,0.0
parwan,144.394442,-37.787135,44,0,0.0
rowsley,144.394442,-37.787135,4,1,0.25
dales creek,144.308232,-37.573710999999996,1,1,1.0
greendale,144.308232,-37.573710999999996,13,0,0.0
myrniong,144.308232,-37.573710999999996,19,2,0.10526315789473684
pentland hills,144.308232,-37.573710999999996,15,2,0.13333333333333333
ballan,144.239102,-37.651463,59,1,0.01694915254237288
beremboke,144.239102,-37.651463,2,0,0.0
blakeville,144.239102,-37.651463,13,1,0.07692307692307693
bunding,144.239102,-37.651463,3,0,0.0
colbrook,144.239102,-37.651463,5,0,0.0
durdidwarrah,144.239102,-37.651463,3,0,0.0
ingliston,144.239102,-37.651463,1,1,1.0
mount wallace,144.239102,-37.651463,6,0,0.0
gordon,144.123664,-37.5878,16,1,0.0625
alfredton,143.864505,-37.571940999999995,65,2,0.03076923076923077
bakery hill,143.864505,-37.571940999999995,12,0,0.0
ballarat central,143.864505,-37.571940999999995,265,4,0.01509433962264151
ballarat east,143.864505,-37.571940999999995,67,4,0.05970149253731343
ballarat north,143.864505,-37.571940999999995,20,1,0.05
black hill,143.864505,-37.571940999999995,11,0,0.0
brown hill,143.864505,-37.571940999999995,16,1,0.0625
canadian,143.864505,-37.571940999999995,27,3,0.1111111111111111
eureka,143.864505,-37.571940999999995,3,2,0.6666666666666666
golden point,143.864505,-37.571940999999995,27,2,0.07407407407407407
invermay park,143.864505,-37.571940999999995,6,1,0.16666666666666666
lake wendouree,143.864505,-37.571940999999995,41,1,0.024390243902439025
lucas,143.76908400000002,-37.55411084,9,1,0.1111111111111111
mount clear,143.864505,-37.571940999999995,21,0,0.0
mount helen,143.864505,-37.571940999999995,15,1,0.06666666666666667
mount pleasant,143.864505,-37.571940999999995,14,0,0.0
nerrina,143.864505,-37.571940999999995,7,2,0.2857142857142857
newington,143.864505,-37.571940999999995,27,3,0.1111111111111111
redan,143.864505,-37.571940999999995,73,2,0.0273972602739726
soldiers hill,143.864505,-37.571940999999995,25,3,0.12
berringa,143.637463,-37.758247999999995,4,1,0.25
bo peep,143.637463,-37.758247999999995,1,0,0.0
cape clear,143.637463,-37.758247999999995,1,0,0.0
carngham,143.637463,-37.758247999999995,2,0,0.0
haddon,143.637463,-37.758247999999995,7,0,0.0
happy valley,143.637463,-37.758247999999995,2,0,0.0
hillcrest,143.637463,-37.758247999999995,2,1,0.5
lake bolac,143.637463,-37.758247999999995,3,0,0.0
nerrin nerrin,143.637463,-37.758247999999995,1,0,0.0
pitfield,143.637463,-37.758247999999995,2,0,0.0
rokewood junction,143.637463,-37.758247999999995,3,1,0.3333333333333333
ross creek,143.637463,-37.758247999999995,9,0,0.0
scarsdale,143.637463,-37.758247999999995,21,0,0.0
smythes creek,143.637463,-37.758247999999995,15,1,0.06666666666666667
smythesdale,143.637463,-37.758247999999995,21,1,0.047619047619047616
snake valley,143.637463,-37.758247999999995,6,0,0.0
springdallah,143.637463,-37.758247999999995,1,0,0.0
staffordshire reef,143.637463,-37.758247999999995,2,0,0.0
streatham,143.637463,-37.758247999999995,6,0,0.0
wallinduc,143.637463,-37.758247999999995,1,0,0.0
addington,143.66238700000002,-37.482132,1,0,0.0
barkstead,143.66238700000002,-37.482132,5,0,0.0
blowhard,143.66238700000002,-37.482132,1,0,0.0
bolwarrah,143.66238700000002,-37.482132,2,0,0.0
bonshaw,143.813696,-37.60335408,4,1,0.25
brewster,143.66238700000002,-37.482132,3,0,0.0
bullarook,143.66238700000002,-37.482132,4,0,0.0
bungaree,143.66238700000002,-37.482132,10,0,0.0
bunkers hill,143.66238700000002,-37.482132,3,0,0.0
burrumbeet,143.66238700000002,-37.482132,9,1,0.1111111111111111
cambrian hill,143.66238700000002,-37.482132,2,0,0.0
cardigan,143.66238700000002,-37.482132,17,1,0.058823529411764705
chapel flat,143.66238700000002,-37.482132,1,0,0.0
clarendon,143.66238700000002,-37.482132,4,0,0.0
clarkes hill,143.66238700000002,-37.482132,2,0,0.0
dean,143.66238700000002,-37.482132,4,0,0.0
dereel,143.66238700000002,-37.482132,10,1,0.1
dunnstown,143.66238700000002,-37.482132,2,0,0.0
durham lead,143.66238700000002,-37.482132,1,0,0.0
enfield,143.66238700000002,-37.482132,35,2,0.05714285714285714
glen park,143.66238700000002,-37.482132,8,0,0.0
gong gong,143.66238700000002,-37.482132,2,0,0.0
grenville,143.66238700000002,-37.482132,1,0,0.0
invermay,143.66238700000002,-37.482132,5,0,0.0
lal lal,143.66238700000002,-37.482132,20,1,0.05
lamplough,143.66238700000002,-37.482132,6,0,0.0
learmonth,143.66238700000002,-37.482132,6,1,0.16666666666666666
leigh creek,143.66238700000002,-37.482132,5,1,0.2
lexton,143.66238700000002,-37.482132,10,0,0.0
magpie,143.66238700000002,-37.482132,8,0,0.0
millbrook,143.66238700000002,-37.482132,2,0,0.0
miners rest,143.66238700000002,-37.482132,16,0,0.0
mitchell park,143.66238700000002,-37.482132,27,0,0.0
mount egerton,143.66238700000002,-37.482132,3,1,0.3333333333333333
mount mercer,143.66238700000002,-37.482132,7,1,0.14285714285714285
mount rowan,143.66238700000002,-37.482132,14,1,0.07142857142857142
napoleons,143.66238700000002,-37.482132,6,0,0.0
navigators,143.66238700000002,-37.482132,9,1,0.1111111111111111
pootilla,143.66238700000002,-37.482132,4,0,0.0
scotsburn,143.66238700000002,-37.482132,1,0,0.0
springbank,143.66238700000002,-37.482132,3,1,0.3333333333333333
sulky,143.66238700000002,-37.482132,8,0,0.0
wallace,143.66238700000002,-37.482132,5,0,0.0
warrenheip,143.66238700000002,-37.482132,17,3,0.17647058823529413
wattle flat,143.66238700000002,-37.482132,4,3,0.75
waubra,143.66238700000002,-37.482132,2,0,0.0
weatherboard,143.66238700000002,-37.482132,2,0,0.0
windermere,143.66238700000002,-37.482132,16,0,0.0
yendon,143.66238700000002,-37.482132,4,0,0.0
lake gardens,143.82561,-37.530285,15,1,0.06666666666666667
wendouree,143.82561,-37.530285,132,3,0.022727272727272728
delacombe,143.82846,-37.592283,42,3,0.07142857142857142
sebastopol,143.82846,-37.592283,131,5,0.03816793893129771
buninyong,143.88341599999998,-37.653945,25,3,0.12
winter valley,143.7928013,-37.58012926,12,0,0.0
linton,143.51253,-37.779677,9,2,0.2222222222222222
mannibadar,143.51253,-37.779677,3,0,0.0
pittong,143.51253,-37.779677,2,0,0.0
carranballac,143.373089,-37.752643,5,0,0.0
skipton,143.373089,-37.752643,12,2,0.16666666666666666
creswick,143.88637,-37.420588,33,4,0.12121212121212122
creswick north,143.88637,-37.420588,1,0,0.0
tourello,143.88637,-37.420588,2,0,0.0
allendale,143.90718600000002,-37.334655,2,0,0.0
ascot,143.90718600000002,-37.334655,14,0,0.0
bald hills,143.90718600000002,-37.334655,3,0,0.0
blampied,143.90718600000002,-37.334655,3,0,0.0
broomfield,143.90718600000002,-37.334655,1,0,0.0
cabbage tree,143.90718600000002,-37.334655,2,0,0.0
campbelltown,143.90718600000002,-37.334655,3,1,0.3333333333333333
glendonald,143.84435380000002,-37.36045587,6,0,0.0
joyces creek,143.98806430000002,-37.08856117,3,0,0.0
kingston,143.90718600000002,-37.334655,2,1,0.5
kooroocheang,143.90718600000002,-37.334655,1,0,0.0
newlyn,143.90718600000002,-37.334655,3,0,0.0
newlyn north,143.90718600000002,-37.334655,4,0,0.0
rocklyn,143.90718600000002,-37.334655,1,0,0.0
smeaton,143.90718600000002,-37.334655,3,0,0.0
smokeytown,143.9221405,-37.40001075,1,0,0.0
springmount,143.90718600000002,-37.334655,3,0,0.0
strathlea,143.90718600000002,-37.334655,1,0,0.0
werona,143.90718600000002,-37.334655,2,0,0.0
clunes,143.81561299999998,-37.252718,22,1,0.045454545454545456
amherst,143.63562199999998,-37.196938,2,1,0.5
burnbank,143.63562199999998,-37.196938,1,1,1.0
dunach,143.63562199999998,-37.196938,1,0,0.0
evansford,143.63562199999998,-37.196938,1,0,0.0
lillicur,143.63562199999998,-37.196938,1,0,0.0
mount glasgow,143.63562199999998,-37.196938,2,0,0.0
red lion,143.7666842,-37.1766686,2,0,0.0
stony creek,143.63562199999998,-37.196938,8,0,0.0
talbot,143.63562199999998,-37.196938,9,1,0.1111111111111111
beaufort,143.34342900000001,-37.457785,33,2,0.06060606060606061
chute,143.34342900000001,-37.457785,2,0,0.0
cross roads,143.34342900000001,-37.457785,2,0,0.0
lake goldsmith,143.34342900000001,-37.457785,2,0,0.0
main lead,143.34342900000001,-37.457785,2,0,0.0
nerring,143.34342900000001,-37.457785,1,0,0.0
raglan,143.34342900000001,-37.457785,11,1,0.09090909090909091
stockyard hill,143.34342900000001,-37.457785,1,0,0.0
stoneleigh,143.34342900000001,-37.457785,1,0,0.0
trawalla,143.34342900000001,-37.457785,3,0,0.0
waterloo,143.34342900000001,-37.457785,5,0,0.0
great western,142.95691599999998,-37.231524,17,0,0.0
bayindeen,143.143621,-37.424288,1,0,0.0
buangor,143.143621,-37.424288,7,0,0.0
middle creek,143.143621,-37.424288,6,0,0.0
amphitheatre,142.95691599999998,-37.231524,9,0,0.0
ararat,142.95691599999998,-37.231524,70,2,0.02857142857142857
armstrong,142.95691599999998,-37.231524,4,0,0.0
bulgana,142.9948304,-37.12975291,2,0,0.0
cathcart,142.95691599999998,-37.231524,6,0,0.0
crowlands,142.95691599999998,-37.231524,1,0,0.0
dobie,142.95691599999998,-37.231524,7,0,0.0
dunneworthy,142.95691599999998,-37.231524,4,0,0.0
eversley,142.95691599999998,-37.231524,2,0,0.0
langi logan,142.95691599999998,-37.231524,3,0,0.0
maroona,142.95691599999998,-37.231524,3,0,0.0
mount cole,142.95691599999998,-37.231524,10,0,0.0
mount lonarch,142.95691599999998,-37.231524,3,1,0.3333333333333333
moyston,142.95691599999998,-37.231524,10,0,0.0
rhymney,142.95691599999998,-37.231524,2,0,0.0
rossbridge,142.95691599999998,-37.231524,2,0,0.0
shays flat,143.08713669999997,-37.06683249,1,0,0.0
warrak,142.95691599999998,-37.231524,4,0,0.0
tatyoon,142.985403,-37.528791999999996,2,0,0.0
yalla-y-poora,142.985403,-37.528791999999996,1,1,1.0
bornes hill,142.521439,-37.534037,5,1,0.2
chatsworth,142.521439,-37.534037,4,0,0.0
mafeking,142.521439,-37.534037,6,0,0.0
stavely,142.521439,-37.534037,1,0,0.0
wickliffe,142.521439,-37.534037,2,0,0.0
willaura,142.521439,-37.534037,4,0,0.0
willaura north,142.521439,-37.534037,2,0,0.0
stawell,142.771159,-37.0666,44,1,0.022727272727272728
black range,142.7641486,-37.134881799999995,3,0,0.0
campbells bridge,142.7154,-36.988914,1,0,0.0
concongella,142.7154,-36.988914,11,0,0.0
deep lead,142.7154,-36.988914,5,1,0.2
fyans creek,142.7154,-36.988914,3,0,0.0
halls gap,142.7154,-36.988914,12,2,0.16666666666666666
illawarra,142.7154,-36.988914,2,0,0.0
joel south,142.7154,-36.988914,1,0,0.0
lake fyans,142.7154,-36.988914,2,0,0.0
lake lonsdale,142.7154,-36.988914,1,0,0.0
lubeck,142.7154,-36.988914,4,0,0.0
mount dryden,142.5318605,-37.04638597,3,0,0.0
pomonal,142.7154,-36.988914,7,0,0.0
wal wal,142.7154,-36.988914,2,0,0.0
wallaloo,142.7154,-36.988914,1,0,0.0
wallaloo east,142.7154,-36.988914,1,0,0.0
frenchmans,143.126344,-37.000261,1,0,0.0
landsborough,143.126344,-37.000261,1,1,1.0
landsborough west,143.126344,-37.000261,1,0,0.0
navarre,143.126344,-37.000261,8,1,0.125
dadswells bridge,142.647565,-36.904185,7,0,0.0
glenorchy,142.647565,-36.904185,2,0,0.0
ledcourt,142.647565,-36.904185,5,1,0.2
riachella,142.647565,-36.904185,1,0,0.0
roses gap,142.45618380000002,-36.97419597,2,0,0.0
marnoo,142.876262,-36.666391,1,0,0.0
banyena,142.69394599999998,-36.597861,3,0,0.0
rupanyup,142.69394599999998,-36.597861,12,0,0.0
kewell,142.487468,-36.583744,3,0,0.0
murtoa,142.487468,-36.583744,2,0,0.0
brim,142.446015,-36.092132,1,1,1.0
minyip,142.67785800000001,-36.430131,3,1,0.3333333333333333
sheep hills,142.67785800000001,-36.430131,1,0,0.0
bangerang,142.387341,-36.257725,1,0,0.0
crymelon,142.387341,-36.257725,1,0,0.0
lah,142.387341,-36.257725,2,0,0.0
warracknabeal,142.387341,-36.257725,13,0,0.0
beulah,142.44198400000002,-35.918884999999996,4,0,0.0
kenmare,142.44198400000002,-35.918884999999996,1,0,0.0
hopetoun,142.329159,-35.7157,5,0,0.0
jung,142.357023,-36.608521,2,0,0.0
longerenong,142.357023,-36.608521,1,0,0.0
brimpaen,142.203729,-36.725245,5,0,0.0
horsham,142.203729,-36.725245,128,3,0.0234375
st helens plains,142.203729,-36.725245,1,0,0.0
wartook,142.203729,-36.725245,4,0,0.0
bungalally,141.940832,-36.881534,5,0,0.0
clear lake,141.940832,-36.881534,1,0,0.0
dooen,141.940832,-36.881534,11,1,0.09090909090909091
douglas,141.940832,-36.881534,1,0,0.0
drung,141.940832,-36.881534,5,0,0.0
gymbowen,141.940832,-36.881534,1,0,0.0
haven,141.940832,-36.881534,5,0,0.0
jilpanger,141.940832,-36.881534,1,0,0.0
kalkee,141.940832,-36.881534,2,0,0.0
kanagulk,141.940832,-36.881534,1,0,0.0
karnak,141.940832,-36.881534,1,0,0.0
laharum,141.940832,-36.881534,8,1,0.125
lower norton,141.940832,-36.881534,4,0,0.0
mckenzie creek,141.940832,-36.881534,3,0,0.0
miga lake,141.940832,-36.881534,4,0,0.0
mitre,141.940832,-36.881534,3,0,0.0
mockinya,141.940832,-36.881534,5,0,0.0
noradjuha,141.940832,-36.881534,2,0,0.0
nurcoung,141.940832,-36.881534,3,0,0.0
nurrabiel,141.940832,-36.881534,3,0,0.0
pimpinio,141.940832,-36.881534,9,0,0.0
quantong,141.940832,-36.881534,2,0,0.0
riverside,141.940832,-36.881534,9,0,0.0
rocklands,141.940832,-36.881534,1,0,0.0
telangatuk east,141.940832,-36.881534,1,0,0.0
tooan,141.940832,-36.881534,2,1,0.5
toolondo,141.940832,-36.881534,1,0,0.0
vectis,141.940832,-36.881534,8,0,0.0
wail,142.0867071,-36.52995528,7,1,0.14285714285714285
wallup,141.940832,-36.881534,1,0,0.0
wonwondah,141.940832,-36.881534,3,0,0.0
zumsteins,141.940832,-36.881534,10,0,0.0
balmoral,141.948371,-37.298061,5,1,0.2
pigeon ponds,141.948371,-37.298061,2,1,0.5
vasey,141.948371,-37.298061,1,0,0.0
natimuk,141.89695,-36.667303000000004,5,0,0.0
goroke,141.366071,-36.658803999999996,2,0,0.0
minimay,141.201068,-36.699331,3,0,0.0
ozenkadnook,141.201068,-36.699331,1,0,0.0
peronne,141.201068,-36.699331,1,0,0.0
dimboola,142.093883,-36.388628000000004,15,2,0.13333333333333333
tarranyurk,142.093883,-36.388628000000004,1,0,0.0
gerang gerung,141.538074,-36.074144,4,0,0.0
